!**ZP = -16** 
      68822.99 68821.94 68821.38 68821.01 68820.52 68819.79  
      68818.93 68818.21 68817.96 68818.30 68818.95 68819.38  
      68819.48 68819.30 68819.00 68818.63 68818.24 68817.83  
      68817.60 68817.92 68818.57 68819.10 68819.17 68818.75  
      68818.09 68817.55 68817.37 68817.54 68817.95 68818.51  
      68819.22 68819.97 68820.63 68821.08 68821.37 68821.65  
      68822.26 68823.31 68824.52 68825.60 68826.36 68826.77  
      68826.97 68827.19 68827.61 68828.37 68829.24 68829.97  
      68830.48 68830.79 68830.97 68831.13 68831.30 68831.33  
      68776.57 68775.72 68774.77 68773.95 68773.37 68772.99  
      68772.70 68772.32 68771.80 68771.08 68770.30 68769.66  
      68769.12 68768.70 68768.30 68767.80 68767.05 68765.98  
      68764.60 68763.24 68762.20 68761.31 68760.48 68759.69  
      68759.02 68758.62 68758.58 68758.91 68759.36 68759.69  
      68759.94 68760.20 68760.52 68760.83 68761.02 68761.02  
      68760.88 68760.87 68761.14 68761.53 68761.86 68761.99  
      68761.91 68761.71 68761.54 68761.53 68761.84 68762.45  
      68763.29 68764.18 68764.95 68765.45 68765.70 68765.88  
      68766.37 68767.45 68768.83 68770.22 68771.36 68772.14  
      68772.65 68773.10 68773.69 68774.56 68775.53 68776.25  
      68776.70 68776.90 68776.96 68777.00 68777.04 68776.97  
      68714.13 68713.48 68712.64 68711.73 68710.91 68710.16  
      68709.45 68708.70 68707.79 68706.55 68705.16 68703.87  
      68702.70 68701.73 68700.91 68700.15 68699.29 68698.25  
      68696.90 68695.41 68694.06 68692.86 68691.83 68691.04  
      68690.52 68690.30 68690.30 68690.45 68690.61 68690.79  
      68691.09 68691.60 68692.34 68693.22 68694.01 68694.55  
      68694.80 68694.87 68694.98 68695.22 68695.56 68695.91  
      68696.16 68696.30 68696.38 68696.50 68696.85 68697.48  
      68698.35 68699.30 68700.17 68700.88 68701.42 68701.92  
      68702.68 68703.83 68705.16 68706.50 68707.68 68708.60  
      68709.31 68709.97 68710.70 68711.62 68712.58 68713.31  
      68713.78 68714.05 68714.21 68714.30 68714.38 68714.38  
      68641.05 68640.41 68639.55 68638.58 68637.56 68636.54  
      68635.51 68634.41 68633.18 68631.63 68629.88 68628.13  
      68626.43 68624.84 68623.38 68622.01 68620.70 68619.40  
      68618.01 68616.66 68615.53 68614.61 68613.92 68613.48  
      68613.27 68613.20 68613.19 68613.16 68613.09 68613.09  
      68613.27 68613.77 68614.55 68615.56 68616.63 68617.59  
      68618.37 68618.90 68619.30 68619.73 68620.17 68620.64  
      68621.10 68621.52 68621.92 68622.40 68623.04 68623.84  
      68624.80 68625.81 68626.82 68627.71 68628.51 68629.26  
      68630.13 68631.14 68632.19 68633.23 68634.19 68635.04  
      68635.80 68636.56 68637.38 68638.35 68639.31 68640.07  
      68640.65 68641.05 68641.31 68641.45 68641.48 68641.39  
      68553.63 68552.69 68551.66 68550.56 68549.43 68548.30  
      68547.15 68545.95 68544.64 68543.04 68541.19 68539.29  
      68537.29 68535.27 68533.27 68531.35 68529.55 68527.92  
      68526.38 68525.13 68524.25 68523.66 68523.32 68523.20  
      68523.20 68523.26 68523.29 68523.23 68523.12 68523.06  
      68523.17 68523.53 68524.18 68525.07 68526.13 68527.24  
      68528.38 68529.39 68530.27 68531.08 68531.87 68532.63  
      68533.38 68534.13 68534.84 68535.66 68536.55 68537.48  
      68538.46 68539.45 68540.42 68541.33 68542.17 68542.96  
      68543.80 68544.67 68545.54 68546.42 68547.33 68548.24  
      68549.18 68550.16 68551.17 68552.28 68553.30 68554.09  
      68554.68 68555.05 68555.19 68555.11 68554.83 68554.36  
      68454.71 68453.59 68452.47 68451.32 68450.18 68449.04  
      68447.89 68446.71 68445.43 68443.91 68442.17 68440.37  
      68438.42 68436.38 68434.30 68432.27 68430.33 68428.55  
      68426.91 68425.63 68424.73 68424.09 68423.70 68423.48  
      68423.37 68423.30 68423.23 68423.13 68422.99 68422.94  
      68423.00 68423.25 68423.70 68424.34 68425.18 68426.14  
      68427.26 68428.40 68429.46 68430.48 68431.48 68432.44  
      68433.37 68434.27 68435.16 68436.10 68437.06 68437.96  
      68438.87 68439.77 68440.65 68441.51 68442.35 68443.20  
      68444.12 68445.09 68446.07 68447.12 68448.23 68449.41  
      68450.65 68451.91 68453.16 68454.41 68455.51 68456.31  
      68456.88 68457.16 68457.16 68456.91 68456.41 68455.69  
      68352.96 68352.05 68351.13 68350.19 68349.21 68348.21  
      68347.19 68346.13 68344.98 68343.65 68342.17 68340.66  
      68339.05 68337.36 68335.63 68333.89 68332.20 68330.62  
      68329.08 68327.76 68326.73 68325.88 68325.19 68324.63  
      68324.18 68323.79 68323.46 68323.15 68322.89 68322.73  
      68322.66 68322.72 68322.91 68323.23 68323.70 68324.27  
      68325.02 68325.84 68326.65 68327.48 68328.33 68329.16  
      68330.00 68330.82 68331.63 68332.48 68333.34 68334.14  
      68334.96 68335.78 68336.63 68337.48 68338.38 68339.33  
      68340.41 68341.58 68342.76 68343.99 68345.30 68346.65  
      68348.02 68349.37 68350.67 68351.95 68353.04 68353.84  
      68354.41 68354.74 68354.83 68354.66 68354.29 68353.73  
      68262.59 68262.16 68261.67 68261.12 68260.50 68259.83  
      68259.10 68258.32 68257.48 68256.51 68255.45 68254.41  
      68253.31 68252.17 68251.00 68249.83 68248.66 68247.51  
      68246.34 68245.23 68244.28 68243.40 68242.60 68241.88  
      68241.21 68240.63 68240.11 68239.62 68239.22 68238.91  
      68238.67 68238.52 68238.45 68238.45 68238.55 68238.72  
      68238.98 68239.33 68239.70 68240.12 68240.59 68241.08  
      68241.59 68242.14 68242.70 68243.34 68244.01 68244.66  
      68245.33 68246.05 68246.80 68247.61 68248.46 68249.38  
      68250.41 68251.51 68252.59 68253.70 68254.83 68255.97  
      68257.09 68258.19 68259.23 68260.25 68261.13 68261.82  
      68262.37 68262.77 68263.02 68263.11 68263.07 68262.91  
      68204.10 68204.02 68203.88 68203.68 68203.41 68203.10  
      68202.73 68202.32 68201.86 68201.30 68200.72 68200.13  
      68199.51 68198.87 68198.21 68197.54 68196.85 68196.17  
      68195.45 68194.73 68194.07 68193.45 68192.84 68192.26  
      68191.70 68191.20 68190.71 68190.25 68189.84 68189.49  
      68189.20 68188.94 68188.73 68188.59 68188.48 68188.42  
      68188.41 68188.45 68188.54 68188.67 68188.84 68189.07  
      68189.33 68189.63 68189.96 68190.37 68190.83 68191.29  
      68191.78 68192.31 68192.88 68193.47 68194.09 68194.75  
      68195.47 68196.22 68196.92 68197.63 68198.34 68199.03  
      68199.71 68200.37 68201.00 68201.61 68202.17 68202.64  
      68203.05 68203.39 68203.68 68203.88 68204.02 68204.10  
!**ZP = -15.5** 
      70667.48 70667.13 70666.80 70666.50 70666.21 70665.95  
      70665.70 70665.48 70665.30 70665.13 70665.02 70664.97  
      70664.97 70665.01 70665.09 70665.23 70665.41 70665.65  
